address_id,address_string,parsing_errors,address_components,model_id
111,8700 Turnpike Drive,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 8700,
        ""last_building_number"": 8700,
        ""street"": ""Turnpike Drive""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
112,6400-6500 Landsdowne Centre,False,"[
    {
        ""address_type"": ""range"",
        ""first_building_number"": 6400,
        ""last_building_number"": 6500,
        ""street"": ""Landsdowne Centre""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
113,7941 Tara Boulevard,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 7941,
        ""last_building_number"": 7941,
        ""street"": ""Tara Boulevard""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
114,432 South Arroyo Parkway,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 432,
        ""last_building_number"": 432,
        ""street"": ""South Arroyo Parkway""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
115,5324 Jefferson Davis Highway,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 5324,
        ""last_building_number"": 5324,
        ""street"": ""Jefferson Davis Highway""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
116,"228 Timberbrook Lane and 1209, 1213, 1237, 1246-54, 1279 26th Street SE",False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 228,
        ""last_building_number"": 228,
        ""street"": ""Timberbrook Lane""
    },
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1209,
        ""last_building_number"": 1209,
        ""street"": ""26th Street SE""
    },
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1213,
        ""last_building_number"": 1213,
        ""street"": ""26th Street SE""
    },
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1237,
        ""last_building_number"": 1237,
        ""street"": ""26th Street SE""
    },
    {
        ""address_type"": ""range"",
        ""first_building_number"": 1246,
        ""last_building_number"": 54,
        ""street"": ""26th Street SE""
    },
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1279,
        ""last_building_number"": 1279,
        ""street"": ""26th Street SE""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
117,36-02 35th Avenue,False,"[
    {
        ""address_type"": ""range"",
        ""first_building_number"": 36,
        ""last_building_number"": 2,
        ""street"": ""35th Avenue""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
118,202-208 W. San Ysidro Blvd.,False,"[
    {
        ""address_type"": ""range"",
        ""first_building_number"": 202,
        ""last_building_number"": 208,
        ""street"": ""W. San Ysidro Blvd.""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
119,27261-27271 Las Ramblas,False,"[
    {
        ""address_type"": ""range"",
        ""first_building_number"": 27261,
        ""last_building_number"": 27271,
        ""street"": ""Las Ramblas""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
120,220 Northwest Second Avenue,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 220,
        ""last_building_number"": 220,
        ""street"": ""Northwest Second Avenue""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
121,2905-2993 Duff Road,False,"[
    {
        ""address_type"": ""range"",
        ""first_building_number"": 2905,
        ""last_building_number"": 2993,
        ""street"": ""Duff Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
122,404-406 Broadway,False,"[
    {
        ""address_type"": ""range"",
        ""first_building_number"": 404,
        ""last_building_number"": 406,
        ""street"": ""Broadway""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
123,595 East Ordnance Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 595,
        ""last_building_number"": 595,
        ""street"": ""East Ordnance Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
124,4164 St. Elmo Avenue,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 4164,
        ""last_building_number"": 4164,
        ""street"": ""St. Elmo Avenue""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
125,133 Fayetteville Street,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 133,
        ""last_building_number"": 133,
        ""street"": ""Fayetteville Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
126,2669/2675 Broadway a/k/a 240 West 102nd Street,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 2669,
        ""last_building_number"": 2669,
        ""street"": ""Broadway""
    },
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 2675,
        ""last_building_number"": 2675,
        ""street"": ""Broadway""
    },
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 240,
        ""last_building_number"": 240,
        ""street"": ""West 102nd Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
127,901 Enterprise Way,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 901,
        ""last_building_number"": 901,
        ""street"": ""Enterprise Way""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
128,Intersection of Routes 40 & 67,False,"[
    {
        ""address_type"": ""approximate"",
        ""first_building_number"": null,
        ""last_building_number"": null,
        ""street"": ""Intersection of Routes 40 & 67""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
129,350 Alumni Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 350,
        ""last_building_number"": 350,
        ""street"": ""Alumni Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
130,5151 Lafayette Street/2318 Calle De Luna/ 5122 Calle Del Sol,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 5151,
        ""last_building_number"": 5151,
        ""street"": ""Lafayette Street""
    },
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 2318,
        ""last_building_number"": 2318,
        ""street"": ""Calle De Luna""
    },
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 5122,
        ""last_building_number"": 5122,
        ""street"": ""Calle Del Sol""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
131,163 Business Park Drive,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 163,
        ""last_building_number"": 163,
        ""street"": ""Business Park Drive""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
132,6427 N. Canton Center Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 6427,
        ""last_building_number"": 6427,
        ""street"": ""N. Canton Center Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
133,1500 Lorene Drive,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1500,
        ""last_building_number"": 1500,
        ""street"": ""Lorene Drive""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
134,5712 Cleveland Street,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 5712,
        ""last_building_number"": 5712,
        ""street"": ""Cleveland Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
135,4300 Pouncey Tract Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 4300,
        ""last_building_number"": 4300,
        ""street"": ""Pouncey Tract Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
136,1301 Trumansburg Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1301,
        ""last_building_number"": 1301,
        ""street"": ""Trumansburg Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
137,1120 Litton Avenue,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1120,
        ""last_building_number"": 1120,
        ""street"": ""Litton Avenue""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
138,5 Peters Canyon Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 5,
        ""last_building_number"": 5,
        ""street"": ""Peters Canyon Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
139,27380 Cook Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 27380,
        ""last_building_number"": 27380,
        ""street"": ""Cook Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
140,3421-3433 Broadway,False,"[
    {
        ""address_type"": ""range"",
        ""first_building_number"": 3421,
        ""last_building_number"": 3433,
        ""street"": ""Broadway""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
141,4747 Hopyard Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 4747,
        ""last_building_number"": 4747,
        ""street"": ""Hopyard Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
142,4701 East Paris Avenue Southeast,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 4701,
        ""last_building_number"": 4701,
        ""street"": ""East Paris Avenue Southeast""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
143,9601 McAllister Freeway,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 9601,
        ""last_building_number"": 9601,
        ""street"": ""McAllister Freeway""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
144,6014 Blanco Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 6014,
        ""last_building_number"": 6014,
        ""street"": ""Blanco Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
145,4250 34th Street South,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 4250,
        ""last_building_number"": 4250,
        ""street"": ""34th Street South""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
146,15920 West Valley Highway,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 15920,
        ""last_building_number"": 15920,
        ""street"": ""West Valley Highway""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
147,1150 Mineral Wells Avenue,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1150,
        ""last_building_number"": 1150,
        ""street"": ""Mineral Wells Avenue""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
148,35 Carl Street,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 35,
        ""last_building_number"": 35,
        ""street"": ""Carl Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
149,1101 Melbourne Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1101,
        ""last_building_number"": 1101,
        ""street"": ""Melbourne Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
150,215 Old Hammock Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 215,
        ""last_building_number"": 215,
        ""street"": ""Old Hammock Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
151,41840 Ford Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 41840,
        ""last_building_number"": 41840,
        ""street"": ""Ford Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
152,17474-17580 Yorba Linda Boulevard,False,"[
    {
        ""address_type"": ""range"",
        ""first_building_number"": 17474,
        ""last_building_number"": 17580,
        ""street"": ""Yorba Linda Boulevard""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
153,12914 FM 1960 Road West,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 12914,
        ""last_building_number"": 12914,
        ""street"": ""FM 1960 Road West""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
154,3091 College Park Drive,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 3091,
        ""last_building_number"": 3091,
        ""street"": ""College Park Drive""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
155,1248 Sussex Turnpike,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1248,
        ""last_building_number"": 1248,
        ""street"": ""Sussex Turnpike""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
156,"3600, 3601, 3700 O'Donnell Street",False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 3600,
        ""last_building_number"": 3600,
        ""street"": ""O'Donnell Street""
    },
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 3601,
        ""last_building_number"": 3601,
        ""street"": ""O'Donnell Street""
    },
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 3700,
        ""last_building_number"": 3700,
        ""street"": ""O'Donnell Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
157,2801 & 2815 Division Street,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 2801,
        ""last_building_number"": 2801,
        ""street"": ""Division Street""
    },
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 2815,
        ""last_building_number"": 2815,
        ""street"": ""Division Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
158,85 Metro Park,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 85,
        ""last_building_number"": 85,
        ""street"": ""Metro Park""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
159,140 N. MacDade Blvd.,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 140,
        ""last_building_number"": 140,
        ""street"": ""N. MacDade Blvd.""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
160,8321 Pines Boulevard,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 8321,
        ""last_building_number"": 8321,
        ""street"": ""Pines Boulevard""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
161,5526 Lauretta Street,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 5526,
        ""last_building_number"": 5526,
        ""street"": ""Lauretta Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
162,2951 Granger Drive,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 2951,
        ""last_building_number"": 2951,
        ""street"": ""Granger Drive""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
163,8600 State Road 84,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 8600,
        ""last_building_number"": 8600,
        ""street"": ""State Road 84""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
164,6390 Plaster Mill Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 6390,
        ""last_building_number"": 6390,
        ""street"": ""Plaster Mill Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
165,200 Main Street,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 200,
        ""last_building_number"": 200,
        ""street"": ""Main Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
